F,K,vol,T,pv_p,pv,bp_error,delta_p,delta,vega_p,vega 
6.562353893144069056e-04,-6.412043345447060796e-03,7.865754863690625071e-03,3.395568674297578582e+00,9.893132040508694283e-03,9.990772400405880521e-03,9.764035989718623521e-01,8.111202901001939303e-01,6.871046024264605423e-01,8.172366117686475917e-01,6.527187332290261823e-01
2.479161289655414796e-02,1.126543183555163072e-03,8.776059628989469133e-03,1.482144274109126414e+00,2.364541102947990275e-02,2.371510561166002146e-02,6.969458218011870265e-01,1.033443166317154605e+00,9.866180863526456957e-01,-6.558983614143476526e-02,4.178638631939567138e-02
4.503492840832804683e-02,2.352476993295634505e-02,6.828326175486080542e-03,1.417942956764889073e-01,2.137088914470196277e-02,2.151015847537170178e-02,1.392693306697390110e+00,9.776907926609809119e-01,1.000000000000000000e+00,3.184034108166228921e-02,9.546970063025805957e-17
3.234777601787313522e-02,3.463614992356903524e-03,3.463848490467135929e-03,2.219721825589550335e+00,2.877280901353859027e-02,2.888416103501528429e-02,1.113520214766940075e+00,9.812318575600296189e-01,9.999999890923554347e-01,-5.499300712399343011e-02,9.369844407846487614e-08
3.635791149219359808e-02,-4.183921520287605701e-03,3.867456216746703937e-03,1.106286454523838669e+00,4.054591040099041199e-02,4.054183301248119597e-02,4.077388509216017809e-02,9.683362656655825074e-01,1.000000000000000000e+00,7.112571249323534905e-02,1.130355662278899028e-22
8.002304452678165800e-03,4.871818636517352002e-02,7.907575140054089874e-03,4.489828873971424272e+00,6.759212410241584312e-05,4.162718675955296522e-05,2.596493734286287602e-01,2.890561823444906878e-02,7.549487073262965697e-03,7.516034486457850994e-02,4.413631293449216120e-02
1.924766246299086658e-02,2.514732104659962719e-02,3.428198071034158512e-03,6.923435939769199965e-02,-9.651649614466316363e-05,4.054714590888064831e-15,9.651649614871787852e-01,1.688785997834761285e-02,3.069015779684188915e-11,6.987781730483599851e-02,5.399809568572887609e-11
2.786039516479586753e-02,4.118122618435948734e-02,1.232832975048649138e-02,4.922339734001026201e+00,5.400894459089404347e-03,5.520549124208098263e-03,1.196546651186939147e+00,3.061114347794441359e-01,3.131242689477273800e-01,7.627978623573219430e-01,7.861263281510394441e-01
-3.195167878190241506e-04,2.612201862494720889e-02,1.081983864447304267e-02,3.911056620118869009e+00,1.082799282252924766e-03,1.115135834071076916e-03,3.233655181815214830e-01,1.101136298140757835e-01,1.082819870136208645e-01,3.575683921743644800e-01,3.676836558268452571e-01
4.786675798957478953e-03,3.011814498328326678e-02,8.648385753027038048e-03,7.805680843344159348e-01,-2.504597256617474565e-05,9.175204959074540527e-07,2.596349306208219909e-01,1.452663987229190282e-02,4.577603929789982821e-04,1.474192108771098762e-02,1.446890106639845547e-03
9.130071815564440654e-03,3.682893045691261469e-02,1.417770765979816869e-02,3.202660928242923699e+00,1.788067044942913061e-03,1.769828186604664863e-03,1.823885833824819835e-01,1.821684969040456015e-01,1.374841141414276657e-01,4.397454790334567321e-01,3.934332237259894893e-01
4.489690722679903073e-03,9.957109365165533674e-03,2.434157423169635778e-03,3.979993374144845664e+00,4.348851343758293464e-04,3.165251539186151675e-04,1.183599804572141867e+00,1.639972874336161623e-01,1.301079447604535089e-01,4.130429568239285532e-01,4.222733282792189291e-01
-8.362781698028494068e-03,-7.591603620110479178e-04,1.447262307307693036e-02,1.257172139687169343e+00,3.408468759381569346e-03,3.369881633363662216e-03,3.858712601790713070e-01,2.824898205598909695e-01,3.196879819908181597e-01,3.244322144247806516e-01,4.008028098851168508e-01
1.272732369822919020e-02,8.697163317230091964e-03,1.305537063838509843e-02,9.473814755178103231e-02,4.629540379435267625e-03,4.363090199775316105e-03,2.664501796599515249e+00,6.207662695987882229e-01,8.420527133600245184e-01,2.265024664458400450e-01,7.425930236162771314e-02
2.493054251744303285e-02,-4.558579048296657575e-03,1.364814594365741998e-02,3.002003919928567299e+00,3.062218942955600987e-02,3.069275649663523453e-02,7.056706707922466570e-01,8.369256184024153056e-01,8.938097247571739068e-01,3.172415041704838568e-01,3.176323644637760735e-01
-1.905319869500559163e-03,6.630725420937481560e-03,1.048901566437872301e-02,9.638849296856036863e-01,1.156456367386820769e-03,1.176035499825673443e-03,1.957913243885267274e-01,1.977960728076511854e-01,2.035765866653614919e-01,2.297010543773904123e-01,2.777929366212430473e-01
4.612241735592752939e-02,1.735017314735657484e-02,1.061310937704742705e-02,6.925495188475559727e-02,2.863801775644703174e-02,2.877224420857095455e-02,1.342264521239228126e+00,9.445529885942195447e-01,1.000000000000000000e+00,-8.970103056773702163e-03,9.478092201918835124e-25
-5.986567205960056232e-03,3.042570241636202016e-02,1.337694433203091837e-02,8.484028227051279014e-01,3.766127547397482567e-05,5.510740522170383065e-06,3.215053495180444365e-01,-3.533438088678491924e-03,1.562232177467084634e-03,-1.054852961818325725e-02,4.664380611300354175e-03
8.729543382861281939e-03,1.694169963337195314e-03,8.421501448643660057e-03,2.873107580599858046e+00,9.876107655109239714e-03,9.890434304293550458e-03,1.432664918431074408e-01,7.915449086944040813e-01,6.889434857466025797e-01,6.996706613512039263e-01,5.988789110675645233e-01
4.603188254267057133e-02,1.591938695252876484e-02,4.682416319579188642e-03,3.890874406907564254e+00,3.010984880814950027e-02,3.011386160958301472e-02,4.012801433514456839e-02,1.045520392785266761e+00,9.994434623759731462e-01,-1.158555992839676169e-01,3.870812621825202825e-03
1.660850673269217981e-02,2.279631261257979852e-02,7.987082269110693314e-03,8.603955207363410684e-01,8.646887427415546334e-04,8.366124773112513201e-04,2.807626543030331545e-01,1.328507774929592600e-01,2.017977009555448065e-01,2.195532189439297344e-01,2.610837609494109368e-01
2.680327582135726833e-02,3.419097574866782757e-02,8.560040344600491902e-03,4.358619485781624725e+00,4.001489471221945579e-03,4.036325495384203606e-03,3.483602416225802800e-01,3.978012932350393771e-01,3.396608019063435124e-01,8.273521244546929720e-01,7.646736830004318142e-01
2.945737061934360079e-02,1.224058123949050940e-02,3.975480385125580718e-03,1.777970844493386826e+00,1.725285228752419103e-02,1.721761072374410409e-02,3.524156378008694301e-01,1.129902031201101664e+00,9.994186624855626588e-01,-1.110628350994147112e-01,2.724226605723660630e-03
-3.924827439840621046e-03,1.415979732787410982e-02,5.286321625223099063e-03,3.762908719512837452e-01,2.006404619444429605e-06,6.720025304838806762e-12,2.006397899419124636e-02,-1.024891598022284120e-02,1.224102335405371131e-08,-4.416446365951173791e-02,4.314802533909516312e-08
4.592738044493895749e-02,9.296210309306137190e-03,2.813424961991604564e-03,3.665357514498701175e+00,3.656930595868025657e-02,3.663117013563678415e-02,6.186417695652757232e-01,1.067093154452156467e+00,9.999999999947964957e-01,-6.138914242409866141e-03,6.915806705177484918e-11
-6.273032017931024287e-03,4.723498165476004707e-02,6.147411834266470337e-03,3.405065154185737963e+00,1.930480581653973293e-05,2.663952856620188831e-09,1.930214186368311158e-01,-2.733719645407023629e-04,1.196870583460863473e-06,1.580760165216860873e-03,1.085109021475627383e-05
2.440697534002064101e-02,3.646489801110868595e-02,2.381978364055555974e-03,5.561686250093268724e-02,-8.674053100433086472e-05,4.306836324622827440e-107,8.674053100433086749e-01,-2.707097256576156477e-02,1.652790491234137658e-102,-5.544338086194457171e-02,8.384747989084279690e-102
1.386019156569939619e-02,1.887008046599699534e-02,4.806879981097620692e-03,2.848286903492340372e+00,1.284987337308425570e-03,1.329724547591885258e-03,4.473721028345968853e-01,1.922717845455041152e-01,2.684356200406130544e-01,4.961337145181902164e-01,5.564019054761458749e-01
-3.875632310471676528e-03,1.196100060325125565e-02,1.205685965817879929e-02,2.840568610325583165e+00,2.661500563419775048e-03,2.532897778807485616e-03,1.286027846122894225e+00,1.548665769627172173e-01,2.178902386166725047e-01,4.308689089548681794e-01,4.962772789019131991e-01
-4.850332348355477011e-03,3.938867246283217494e-02,7.696798408581391297e-03,4.199473178814290719e+00,-2.971002989586579712e-05,1.181346038599867072e-05,4.152349028186446689e-01,1.323815959060677117e-02,2.517595667647386671e-03,5.509184646629623761e-02,1.600527657088290923e-02
2.637058097228132253e-02,1.074425412741709766e-02,9.318563114687771626e-03,6.135825674226136339e-01,1.570650027386884251e-02,1.566848359426383300e-02,3.801667960500951238e-01,9.617133311055341416e-01,9.838539904963260474e-01,1.878170528485159640e-01,3.159924631300511239e-02
-1.944092995598382945e-03,6.050919032218297564e-03,2.373091458488517901e-03,4.112073456476540656e+00,7.897013865516312736e-05,9.662747076001044989e-05,1.765733210484732307e-01,1.057791006121438643e-01,4.831656618408203263e-02,3.569115221117247772e-01,2.034978453178245550e-01
1.134178064571784474e-02,1.288218695440722893e-02,1.049519127810653527e-02,2.537275072867877679e+00,5.789364634972922301e-03,5.927449832259220307e-03,1.380851972862980004e+00,4.734410266373805243e-01,4.632923129707677834e-01,5.997846506071019546e-01,6.327762932515916816e-01
3.717217764004656505e-02,1.697259244494338931e-02,4.894026056230226310e-03,1.594623252140162428e+00,2.025700873636867433e-02,2.020047134445688772e-02,5.653739191178661638e-01,9.543951623956938857e-01,9.994593845359234230e-01,1.455688196425738989e-01,2.412401843076639966e-03
6.280350936724859653e-03,1.611696398378345205e-03,6.454184958695266365e-03,3.045836879954292975e+00,7.007316309343605831e-03,7.208586127084079705e-03,2.012698177404738775e+00,6.155966847547902354e-01,6.607363997052833060e-01,5.981292671295658225e-01,6.389398758077919904e-01
4.724326624390262630e-02,-6.884106456469562749e-03,1.096257717926796618e-02,1.593854146500607860e-01,5.419463698562153320e-02,5.412737270037220466e-02,6.726428524932853703e-01,1.018913608187250963e+00,1.000000000000000000e+00,1.630728403899568690e-02,9.742270423246899286e-35
3.238423949883928454e-02,1.235677997193294388e-02,1.164039091221203207e-02,2.146501533504604264e+00,2.093877644944466820e-02,2.103570978021389662e-02,9.693333076922840963e-01,8.838563750436544408e-01,8.798699394168417731e-01,2.271287240955678077e-01,2.933020209845142445e-01
3.643012229096027899e-02,-3.142725638978514056e-03,1.224973987117053409e-02,4.350620433671988252e+00,4.005894947095051117e-02,4.024220433227000682e-02,1.832548613194956433e+00,9.193600176040027661e-01,9.392848837732004075e-01,2.245518294042306018e-01,2.507829958947008220e-01
9.228487381079640561e-04,2.418824799964099104e-02,4.923358483739610943e-03,3.648902008175050060e+00,1.056857456021697422e-04,2.043490431816374290e-05,8.525084128400599592e-01,2.608356323538990607e-02,6.683866971657049204e-03,6.485201541497800926e-02,3.573530926212435677e-02
1.047275952966767766e-02,3.458807438832287029e-02,1.073950462757586669e-02,2.183125410589108029e+00,4.679308080128702363e-04,4.445116318129380953e-04,2.341917619993214017e-01,6.039049285369156583e-02,6.428814489860039394e-02,1.253958563814317473e-01,1.857479052245459283e-01
-8.624243769953741576e-03,-5.635463036972611882e-03,1.141504101034652302e-02,3.516100469620727420e+00,7.046498727780398444e-03,7.127939563463901208e-03,8.144083568350276581e-01,3.983457797852754112e-01,4.444752532299816039e-01,6.550785399084900762e-01,7.408101844697508875e-01
3.510727790576880641e-02,1.488019595567302740e-02,1.977396150906624191e-03,7.613961898009379003e-02,2.026074441433954598e-02,2.022708195009578075e-02,3.366246424376523327e-01,9.841815208641766510e-01,1.000000000000000000e+00,1.443664403675018748e-01,4.219837075788667270e-300
7.275774453780988957e-03,1.603628158051072228e-02,1.484023628872099040e-03,2.265140805546769887e+00,-1.436368874481123298e-04,2.245833632542938623e-08,1.436593457844377530e+00,2.445635597836989805e-02,4.385380962816033310e-05,7.911011863530167942e-02,2.740117746078175073e-04
4.333730296797071863e-02,2.483176128435133495e-02,8.532185016921087217e-03,8.447695927977055819e-01,1.852583483050943697e-02,1.852960745565821604e-02,3.772625148779074067e-02,9.195914108453198121e-01,9.908572306978371547e-01,-1.487038679473033642e-02,2.265043128816975754e-02
3.325860191162915286e-02,1.827869680799017876e-02,5.495834824963328341e-03,1.051709892778845967e+00,1.487429413478886034e-02,1.498675824777059677e-02,1.124641129817364416e+00,1.007155026506834528e+00,9.960677374806743423e-01,-3.185560680929683947e-02,1.196507275201033962e-02
4.096745816119282124e-02,1.975951249226462481e-02,1.485873459608413535e-02,1.477274207712272247e+00,2.224574654679719460e-02,2.227567951994955872e-02,2.993297315236412293e-01,9.379428066085939708e-01,8.798664332257524201e-01,6.100129259501295420e-02,2.433262391763156562e-01
1.978212157737192084e-02,3.982462269709729358e-04,5.344484596571539604e-03,4.262766085881787070e+00,1.973162147074892375e-02,1.955941942338174089e-02,1.722020473671828533e+00,1.008821052338704671e+00,9.605125640277130117e-01,8.142830713392515407e-02,1.760625543533540505e-01
3.119690377485068861e-02,-9.123703779803165118e-03,5.119891817549087135e-03,4.866593888868273154e+00,4.022326936929055546e-02,4.032110667765891054e-02,9.783730836835508038e-01,9.475346226067568045e-01,9.998214282305408762e-01,1.007751558721125262e-01,1.503790610453075100e-03
5.809556575686049620e-03,4.485699945354443274e-02,6.510326864099186608e-03,7.895614109273533243e-01,2.997339735993573284e-05,6.088233102719187924e-15,2.997339735384750292e-01,2.777105230608667083e-02,7.397743915488294347e-12,3.626063435155160025e-02,4.530513171224379879e-11
1.112976635876634403e-02,3.006534029577089678e-02,1.382133407687760954e-02,4.292080553165380508e+00,4.423101254934989381e-03,4.366154763650487158e-03,5.694649128450222086e-01,2.019960602968816077e-01,2.542118970786895193e-01,6.171159971612275585e-01,6.641763295344657037e-01
2.764278140545822077e-02,2.009668040089426788e-02,1.423093732972592271e-02,3.873330923978162588e+00,1.508770455260417462e-02,1.534958314141992783e-02,2.618785888157532327e+00,5.925060203291279137e-01,6.062008027180283420e-01,6.610918938858687532e-01,7.571623994545032543e-01
1.972698902547118105e-02,3.564064036424995432e-03,1.417904263312165514e-02,3.770295902659010157e+00,2.106553382169928240e-02,2.090523558076076358e-02,1.602982409385188323e+00,8.283889536349069438e-01,7.214195840832157147e-01,6.219724311003457240e-01,6.520175724698753505e-01
4.925953275799371117e-02,4.637796877765981707e-02,2.628645399322445536e-03,1.565120533328883401e-01,2.890387393441875771e-03,2.882436337566556244e-03,7.951055875319526511e-02,7.748709057919130894e-01,9.972050033857409179e-01,-2.181465482202743066e-04,3.395786591742996213e-03
-7.739788550522722077e-03,1.230717644665150351e-03,3.814751972471023753e-03,1.406034999014099895e+00,1.383369624844092011e-04,4.017730779907232718e-05,9.815965468533687233e-01,4.391111184472169804e-02,2.367609972660098330e-02,4.867317074330573812e-02,6.620716337445993471e-02
-1.812138192321488192e-03,4.442635746807753125e-03,6.311868845368403744e-03,4.933823830163512447e+00,2.841452407141703551e-03,3.013368370661831299e-03,1.719159635201277458e+00,3.107143225691988975e-01,3.277515217122731195e-01,8.319074933765094881e-01,8.021998192964948649e-01
-7.535484209477884970e-03,-4.302142145866218528e-03,1.981721158872812132e-03,3.096638153426207740e+00,5.421689524033410784e-04,3.331264124742429615e-04,2.090425399290981368e+00,1.856867733795942166e-01,1.769166419599713103e-01,3.124638801940529120e-01,4.567536803165537784e-01
3.801422062026414000e-02,4.546166735918912710e-02,5.799383155287825102e-03,4.160641875997126427e+00,1.917475950395696252e-03,1.901068161605264225e-03,1.640778879043202632e-01,2.121074333999421468e-01,2.644873093824876564e-01,6.651705853509002342e-01,6.674543150030592953e-01
4.787271804344925968e-02,8.804471720937066467e-03,7.304739748354166159e-03,4.732041566437245272e+00,3.923466011219834543e-02,3.910442019704604699e-02,1.302399151522984244e+00,1.026954621844443194e+00,9.930267752426048533e-01,-1.184127195254525144e-02,4.224730074572931315e-02
1.131520787277010172e-02,7.643342924125598112e-03,1.419267837408304256e-02,4.790253762097131940e+00,1.415953390383209790e-02,1.431476073122241351e-02,1.552268273903156137e+00,5.065243072954832559e-01,5.470481655116711250e-01,7.252942205974067802e-01,8.670719805453844797e-01
-2.305951559514578426e-03,2.432417934992688047e-02,1.051271446759576358e-02,6.707822738084140424e-01,6.521502116801913829e-07,2.360785788631946321e-06,1.708635576951754789e-02,1.505670207776899083e-02,9.910125863980721265e-04,4.357122552561864398e-02,2.734934044479208574e-03
4.976821896873060563e-02,4.737678652396962869e-02,1.053148379035189972e-02,2.729877705771043495e+00,8.026860128099225916e-03,8.202958717189576601e-03,1.760985890903506768e+00,5.571614411041411197e-01,5.546564675614222839e-01,5.979627650982137776e-01,6.529502757499761056e-01
-6.418444500757829879e-03,1.932770757116281796e-02,1.211459650549313177e-02,3.711226552074212925e+00,1.596204881425495464e-03,1.591428110902184121e-03,4.776770523311343886e-02,1.424708812426254134e-01,1.349754602138740767e-01,4.468288868230899658e-01,4.182167217248004554e-01
3.584294962218717573e-02,1.975625841035467262e-02,8.524210168754521588e-03,1.082846212864382540e+00,1.626300686886844246e-02,1.620906536862777927e-02,5.394150024066318716e-01,9.534069775408497982e-01,9.651263709225901266e-01,7.108080639373576259e-02,8.016877173024934689e-02
4.099678507607305150e-02,-1.428075654669340444e-03,2.449108790773861510e-03,3.480102519361210484e-02,4.226268798079918509e-02,4.242486073074239888e-02,1.621727499432137787e+00,9.674042508735890555e-01,1.000000000000000000e+00,1.485709198722207254e-02,0.000000000000000000e+00
3.179456920249901231e-02,5.143760850064470896e-03,1.143400422259404497e-02,1.316280964854448454e+00,2.666573683184625398e-02,2.675310684668000261e-02,8.737001483374862154e-01,9.376632046225353845e-01,9.789028060724582758e-01,8.939985253522894637e-02,5.812100060881041086e-02
4.795020757012107698e-02,3.780665378392383119e-02,1.108527881715545838e-02,2.482813879661446510e+00,1.333038441552003572e-02,1.318317703725757975e-02,1.472073782624559790e+00,7.136559770129689007e-01,7.192875054858954842e-01,4.147118267704833494e-01,5.310687836296026365e-01
1.816394804742757496e-02,-4.538370959158120020e-03,4.434114707537616454e-03,3.324265458392286376e+00,2.255212277911294166e-02,2.270830642086710954e-02,1.561836417541678790e+00,1.033213944829873387e+00,9.975084066310765385e-01,2.708514043723915868e-02,1.410706891977148159e-02
4.294291208718882535e-02,-6.154809361832091867e-03,1.395472918835278034e-02,2.944386510066259732e-01,4.886000367667611005e-02,4.909772144907084690e-02,2.377177723947368371e+00,1.031067885971429954e+00,9.999999999553367269e-01,-1.461170339748966984e-02,1.607193709228018642e-10
4.853210751757508837e-03,1.545916329446449765e-02,1.388262668928802457e-02,1.905677208462045913e+00,3.493393833996653874e-03,3.484342236928756643e-03,9.051597067897231008e-02,3.025970812352251627e-01,2.899885716139770087e-01,5.396484698482806319e-01,4.725292563298345572e-01
3.877641688735552344e-03,1.600487860107539101e-02,1.124619542010277598e-02,2.572555301839277719e-01,-1.159286546417379049e-05,3.432486619768167506e-05,4.591773166185546540e-01,7.825686563365587267e-02,1.674946626376613498e-02,1.483470552465972724e-02,2.111377251271765593e-02
4.960342847805879890e-02,1.304186811353321915e-03,1.343723295908002408e-02,4.127077736494703331e+00,4.873090944795220592e-02,4.872005000111849504e-02,1.085944683371087294e-01,1.040718111439363991e+00,9.615806919094376237e-01,6.400956382092526376e-02,1.694122433896213531e-01
3.686895443650903964e-02,4.012691108385644384e-02,1.031586267250731229e-02,4.151763862598698701e-02,6.747459270384243563e-04,5.491572109975487794e-05,6.198302059386694651e+00,3.299255338097115131e-01,6.057430082465130317e-02,1.345451688781280630e-01,2.445400594582897158e-02
2.577079400775105639e-02,2.367664819741938792e-02,1.091564954258772771e-02,1.271620232794191230e+00,6.000259145351271792e-03,6.028611620323633298e-03,2.835247497236150771e-01,5.961934684231099402e-01,5.675456978888679949e-01,4.692710110969348647e-01,4.434081687978484454e-01
2.434321880128480914e-02,3.383826081721892642e-03,7.240910854756723442e-03,1.672689988924366267e+00,2.085017314342082345e-02,2.100043361265925904e-02,1.502604692384355900e+00,9.948344814942156056e-01,9.873924434376829540e-01,1.356768363725584237e-02,4.216149438153939111e-02
3.377033272639602679e-02,4.394102731028779601e-02,1.369127021477764550e-02,4.290669042041088233e+00,7.139968515204864023e-03,6.948528005430491816e-03,1.914405097743722139e+00,2.940317347417613636e-01,3.599366466234379391e-01,8.207156313753505295e-01,7.748976933006912482e-01
2.752454459322994929e-02,1.440052970369090114e-02,4.964890826958579320e-03,5.156518018799773895e-01,1.321805647100440448e-02,1.312411484167543343e-02,9.394162932897104357e-01,1.008036297328217978e+00,9.998838893987492815e-01,-7.067868688646906927e-02,3.270544011189950779e-04
9.542613964054485684e-03,4.155110479077508967e-02,9.915599512620252437e-03,2.552637417356677485e+00,1.257983374609427524e-04,1.273111760350614070e-04,1.512838574118654557e-02,2.411352093008885950e-02,2.166751057135215749e-02,7.104326787894726936e-02,8.278425206174376549e-02
1.619820475658637071e-02,3.366129185470686375e-02,2.646147386193485780e-03,7.993293880449809929e-01,-7.876966964383974590e-06,2.423759914717103379e-17,7.876966964408212146e-02,-1.992110320056527523e-02,7.826324674714265432e-14,-1.309503066260275100e-02,5.256530686581009016e-13
4.201374477347100123e-02,2.896657835089800487e-02,1.464306526705744585e-02,2.856187149934658276e+00,1.776150152342764743e-02,1.773745465853361278e-02,2.404686489403465299e-01,6.657017210431371845e-01,7.009791663887550150e-01,6.283556594801305017e-01,5.867393649628626084e-01
3.086232738511206913e-02,1.770044796673201498e-03,8.339978131246223586e-03,3.122576771074209390e+00,2.912015073818248478e-02,2.922638966038830152e-02,1.062389222058167437e+00,9.746736435429030898e-01,9.758114994108472162e-01,7.813021312927732887e-02,1.004565903285524336e-01
1.356663521329462031e-02,4.596962430042680903e-02,1.459439081166284333e-02,1.789612104306202989e-01,-1.672621765591107007e-04,8.468006591775700980e-11,1.672622612391766017e+00,4.360069111708399095e-04,7.674956946506961438e-08,-2.569515966083301978e-03,1.762043761142436695e-07
4.437304192826806853e-02,9.631441383541853793e-03,7.021712703955629298e-03,8.341629214020783722e-01,3.465298803435831743e-02,3.474160057843898863e-02,8.861254408067120725e-01,1.049059913474648331e+00,9.999999697438205493e-01,-1.268206467750112032e-01,1.545008928131786751e-07
1.131496500731717265e-02,3.825898332277393593e-02,3.683571135548923282e-03,3.145382556881652358e-01,1.087655947774185394e-05,5.499197868012778985e-43,1.087655947774185394e-01,1.554954595383745662e-02,3.511890908398860848e-39,4.246706376179903465e-03,2.583752810583457377e-38
1.966808036480954119e-02,-6.028755349136023269e-03,1.357617703329685663e-02,4.519780272010295974e+00,2.869115962862790054e-02,2.864735873868318530e-02,4.380088994471523223e-01,8.363775187288730040e-01,8.133515075955217721e-01,6.189354300116027829e-01,5.706170928171719892e-01
4.747250732011104590e-02,3.532549378024370246e-02,1.396507599117488910e-02,3.617254012457764123e+00,1.770855639965811940e-02,1.775873028844622212e-02,5.017388878810271624e-01,6.879720650917272584e-01,6.762857205056309606e-01,6.272908213576117165e-01,6.834104225910803132e-01
2.475562013320204563e-02,4.828757763211592724e-02,3.056641377836811883e-03,1.585137147432116755e+00,-3.168441496075036223e-05,2.898369933121965220e-13,3.168441525058735553e-01,5.439564207246341213e-04,4.834807885849608130e-10,-1.483868521649430762e-02,3.816962776997957654e-09
3.895639839848548391e-02,-1.699078489263237263e-03,1.134619555164276608e-02,2.278475389165035558e+00,4.074174246878702749e-02,4.070587974235713447e-02,3.586272642989302151e-01,9.279907293985784067e-01,9.911972835518023661e-01,6.317518950076622675e-02,3.598399902938435868e-02
4.360373969974142699e-02,2.062640132136137755e-02,3.502631100006634891e-03,3.103337148033318282e+00,2.288600940699216102e-02,2.297748318809947343e-02,9.147378110731241296e-01,1.084194143615116568e+00,9.999018917731095080e-01,-9.868199393451886070e-02,6.849352894704934880e-04
2.893060291847120852e-02,1.777218654937477021e-02,2.387032157604991427e-03,2.520003073172484509e+00,1.117457615122140896e-02,1.116017437419182350e-02,1.440177702958546357e-01,1.187252092046689578e+00,9.983837559754287216e-01,9.383291433785709290e-02,8.291773033955403271e-03
4.032871134765533133e-02,3.643551402122080507e-02,6.822225027414909222e-03,2.967663904163494681e+00,6.715945794779857453e-03,6.890127221600585335e-03,1.741814268207278804e+00,5.641717232692015083e-01,6.297771070993525289e-01,6.246109601583323956e-01,6.505620459830356861e-01
-6.243650772051580547e-03,2.342017635917374024e-02,1.001683114442111777e-02,3.387443100030135490e+00,4.170279662236864998e-04,4.194609284613679814e-04,2.432962237681481760e-02,3.764976678420727668e-02,5.380623460946743625e-02,1.736686775384150005e-01,2.012173052973275644e-01
-9.631017999487461942e-03,4.968693559369506685e-02,1.169111442326064773e-02,3.579694474119745617e-01,3.166791810402056623e-04,9.028204360653692893e-21,3.166791810402056484e+00,-3.454663304992458550e-02,1.123814524941780850e-17,-3.062058919074468408e-02,5.779192284653260304e-17
-5.552739764348122234e-03,2.213242847344688846e-02,1.210488152698296210e-02,3.758546337366333034e+00,1.354030063442509049e-03,1.372321899492999313e-03,1.829183605049026218e-01,1.536179881300272776e-01,1.190570265098085806e-01,4.435664964812761069e-01,3.856655431036041803e-01
1.497908543646828995e-02,3.263023182937391936e-02,6.164253018619093860e-03,4.409100497360704196e+00,6.916201407788768324e-04,5.138653966975689595e-04,1.777547440813078694e+00,9.040482795873429345e-02,8.633168376734869087e-02,3.277882275845467319e-01,3.305702376372541829e-01
4.878190695733321258e-02,2.697527949447546536e-02,6.685665645644415893e-03,3.706814566791647003e+00,2.207043893684453723e-02,2.204542312124324957e-02,2.501581560128765536e-01,9.242500234268240522e-01,9.548784810775999832e-01,2.798484768940553424e-01,1.828903622904267667e-01
4.950039023400271826e-02,6.722028524730668322e-03,3.945417805069368483e-03,9.317196687828915858e-01,4.271418950817496007e-02,4.277836170927205167e-02,6.417220109709159681e-01,9.664165832125723998e-01,1.000000000000000000e+00,-4.466156361742903286e-02,1.537322312387869255e-28
1.273314817528620364e-02,2.534508304177680860e-03,1.095120362015365159e-03,3.364495065739264157e-01,1.019903326101472343e-02,1.019863987110852452e-02,3.933899061989154511e-03,1.093116530414026233e+00,1.000000000000000000e+00,-8.760661230053641557e-02,2.450334266278083594e-57
2.781460766171612448e-02,3.975111123725959261e-02,4.639934542567463252e-03,2.772106767171645725e+00,1.806766937017187380e-04,2.041167141942764815e-04,2.344002049255774489e-01,1.148706568686910789e-01,6.115944260846079006e-02,2.354563542217578687e-01,2.013275426621672082e-01
4.828872518574048311e-02,1.654560982839909516e-02,6.556158895619472113e-03,2.471932640695859718e+00,3.161933439834088699e-02,3.174608169413176834e-02,1.267472957908813314e+00,9.791336169974110826e-01,9.989632964548524896e-01,7.956473930457828858e-02,5.471883397966723246e-03
1.736326011501287264e-02,8.931250033198492519e-03,1.926687107598250683e-03,1.735588070818636197e+00,8.361497471519929725e-03,8.432307187197960255e-03,7.080971567803052702e-01,9.361507274434416326e-01,9.995530894037967240e-01,-3.109823955831170911e-02,2.110077978100683045e-03
-5.414421495138889949e-03,4.205098718750189396e-02,2.421376815143559680e-03,4.983604158522095595e+00,2.148793277654756362e-05,4.866222591464255082e-22,2.148793277654756362e-01,-5.655999306216632442e-04,8.102691440414808955e-19,-1.823007102230997031e-02,1.608439383760258605e-17
3.132067861715147339e-02,2.945681592098105955e-02,3.968581703757528487e-03,1.072387746111300499e+00,2.660521894511503824e-03,2.737252085591147365e-03,7.673019107964353935e-01,6.636607697232450587e-01,6.749151674121640632e-01,2.751034980504354910e-01,3.727535407854581928e-01
1.762688194852416596e-02,1.288685867723984163e-03,1.471451397037934483e-02,2.178137218626189642e-01,1.609223981110399077e-02,1.635808808599864897e-02,2.658482748946581875e+00,1.006339191400213107e+00,9.913228861869152198e-01,-1.613883143443144152e-02,1.098645816079932107e-02
1.676325387673556488e-02,1.390869283685129860e-02,4.330005791828895473e-03,2.808510414546169232e-01,2.969703865188844799e-03,2.972110346779211279e-03,2.406481590366479906e-02,8.300024358855614404e-01,8.932462425767545566e-01,1.484057538323074188e-01,9.752514061147109226e-02
3.898598509028913112e-02,1.380053071761864515e-02,1.259513527659272825e-02,1.514783537079581022e+00,2.554047886939573436e-02,2.552528345880138161e-02,1.519541059435275399e-01,9.805099285288738642e-01,9.478861473328844545e-01,2.477457983108926620e-01,1.311887572762619747e-01
